Origen,Acacoyagua,Acala,Acapetahua,Aldama,Altamirano,Amatan,Amatenango de la Frontera,Amatenango del Valle,Angel Albino Corzo,Arriaga,Bejucal de Ocampo,Bella Vista,Benemerito de las Americas,Berriozabal,Bochil,Cacahoatan,Capitan Luis Angel Vidal,Catazaja,Chalchihuitan,Chamula,Chanal,Chapultenango,Chenalho,Chiapa de Corzo,Chiapilla,Chicoasen,Chicomuselo,Chilon,Cintalapa de Figueroa,Coapilla,Comitan de Dominguez,Copainala,El Bosque,El Parral,El Porvenir,Emiliano Zapata,Escuintla,Francisco Leon,Frontera Comalapa,Frontera Hidalgo,Honduras de la Sierra,Huehuetan,Huitiupan,Huixtan,Huixtla,Ixhuatan,Ixtacomitan,Ixtapa,Ixtapangajoya,Jiquipilas,Jitotol,Juarez,La Concordia,La Grandeza,La Independencia,La Libertad,La Trinitaria,Larrainzar,Las Margaritas,Las Rosas,Mapastepec,Maravilla Tenejapa,Marques de Comillas,Mazapa de Madero,Mazatan,Metapa,Mezcalapa,Mitontic,Montecristo de Guerrero,Motozintla,Nicolas Ruiz,Ocosingo,Ocotepec,Ocozocoautla de Espinosa,Ostuacan,Osumacinta,Oxchuc,Palenque,Pantelho,Pantepec,Pichucalco,Pijijiapan,Pueblo Nuevo Solistahuacan,Rayon,Reforma,Rincon Chamula San Pedro,Sabanilla,Salto de Agua,San Andres Duraznal,San Cristobal de las Casas,San Fernando,San Juan Cancuc,San Lucas,Santiago el Pinar,Siltepec,Simojovel,Sitala,Socoltenango,Solosuchiapa,Soyalo,Suchiapa,Suchiate,Sunuapa,Tapachula,Tapalapa,Tapilula,Tecpatan,Tenejapa,Teopisca,Tila,Tonala,Totolapa,Tumbala,Tuxtla Chico,Tuxtla Gutierrez,Tuzantan,Tzimol,Union Juarez,Venustiano Carranza,Villa Comaltitlan,Villa Corzo,Villaflores,Yajalon,Zinacantan
Sitala,0.0027236402870167713,0.008044635147667026,0.0026689235264292094,0.010783876442562897,0.010848557416970158,0.009087491002966847,0.004209674492847779,0.009652308728283685,0.0039597000538918615,0.004380680518631575,0.00408510121785253,0.004187521456449052,0.0034810458232420695,0.00645179445602361,0.010552511271292855,0.0030818164704832372,0.003350388585048889,0.006523540320880009,0.015274056269570666,0.011246190802796582,0.013614161136216227,0.0059324022655830744,0.016286383631233983,0.007485411546553813,0.009316967576797218,0.005728627400798486,0.003733536483046488,0.04784038722536466,0.0053798338176131635,0.00707227333285286,0.007117451376489985,0.00554423568426408,0.011804551848495042,0.006190147229917733,0.0037738509075810655,0.006729365221343808,0.002638970688113685,0.0051482616341966365,0.004345510928441134,0.002749131525155475,0.003614265893706225,0.0031073071075081106,0.013052784959571155,0.0160617380326492,0.0032080473641401992,0.007964428227550857,0.0065560230517324085,0.008151227965910697,0.006802707687202444,0.0054028246606800745,0.010152498839379314,0.004943128122892912,0.004439560506539439,0.003968794560675301,0.006104926179192958,0.007047011622230721,0.0064691772010217995,0.00991826917147644,0.008123756480555588,0.008571638532218744,0.0029099111935912167,0.0038658386117672015,0.003573434092826409,0.0038449637167087495,0.002941755523016984,0.002818641123940127,0.004803718796841233,0.016539231199189625,0.0037350559468774126,0.003573434092826409,0.007944562098353942,0.0047955377918419495,0.006923904238617723,0.006230333491043965,0.003997761807594619,0.0062981732743786515,0.021054095338122487,0.008114339267154111,0.023568459517253396,0.008825643762866544,0.006462765693642416,0.003197375839653813,0.011150142177727026,0.009447331948320516,0.004917192919558886,0.0103540029613867,0.013103309731608328,0.009879673607024337,0.012587836022620993,0.013092232689757318,0.006836490563665274,0.02893979137537359,0.009535308795647778,0.010466751836266127,0.0037670237621959747,0.02009456101273974,0.0,0.006434103895153763,0.00693863916735734,0.008176241137986406,0.0068508554007071865,0.0027063690718668364,0.005820150455488143,0.0029925591180132555,0.007975758959988245,0.008497564167832582,0.004482591457048922,0.019932917424626256,0.01085112278407145,0.014783790520517554,0.003847029110698642,0.008790577384917973,0.01918801840425111,0.0028539746945263973,0.007854858199378026,0.0032733521840373207,0.006562064893238072,0.00310983410900115,0.007231569552918927,0.0026141648257972843,0.0047577862069379095,0.005368923409163763,0.030873918474021777,0.010355647250651894
Socoltenango,0.004835884151460526,0.014050066822902342,0.004884203931045054,0.009687639327591476,0.006672337216377098,0.005326218653614786,0.009386343562190464,0.018155754264226644,0.005283919413206393,0.005227572202742902,0.008843629334564796,0.009287456378170366,0.004437439353066226,0.00799055274064513,0.007046636470245952,0.005405101826110475,0.005610963540941099,0.003881943691258084,0.008273318494387174,0.01114914206681557,0.011271088669155842,0.004778059588992232,0.008593208402490444,0.012212660961552066,0.014996101585598146,0.007002311897407398,0.010357083297213385,0.006220398704476562,0.0065348510208901,0.006170538871215539,0.021482012334764822,0.006754455562044743,0.006324410697687419,0.009335780840876029,0.007616124436138753,0.013502333144426283,0.005832581961355865,0.005148878495203327,0.01001651557018965,0.0045360735574936735,0.007049133506557167,0.005476244002991475,0.00634616587279771,0.011921287308532355,0.005764170826791804,0.004903729718799743,0.004380705072112516,0.00849729267784167,0.004012433103263219,0.006565515223450564,0.006214990935693579,0.003988612313237511,0.006074818888106105,0.008364625236172938,0.015234446692821133,0.00404325824173596,0.019279889569617778,0.009047360644707066,0.016757128812122893,0.028527344448296754,0.0045997968456409554,0.006857308611044879,0.004638204648803774,0.007881717254361485,0.0050262488900151905,0.004709031388425998,0.005775400266470021,0.009565175911538049,0.006304656990826363,0.00691012751091096,0.020960101061750575,0.00418664992566661,0.005568329323041778,0.0076851630606977386,0.004738651925642905,0.007778406558521372,0.009703802629426847,0.004338829901374733,0.007516569162143149,0.0051849187774991624,0.004229375845447369,0.0037376018835956924,0.005829361757437711,0.00537239492007436,0.004038927551795688,0.005625266605724466,0.005526071132032121,0.0047483401072751,0.005495384503186099,0.01283589109291524,0.008526959378582466,0.008360345587010508,0.013069204266886915,0.009455335120688028,0.007591062666285794,0.006594186835244429,0.007125505127055345,0.0,0.004531416274784251,0.007330622983907361,0.009913068315216328,0.004431780011784339,0.004136783919716573,0.005161385970743972,0.005493053322540593,0.0050809121631178525,0.005358803372126738,0.010041503366179427,0.016489388379882487,0.004916939553976265,0.004548007389404933,0.016038901811540194,0.005280809084798067,0.00479862248899555,0.00998431117024767,0.005956918575339807,0.028564746069462212,0.00548331020897004,0.026473917066171585,0.005338482216495464,0.0063583070593485015,0.007370379679697786,0.0058289161632826495,0.010427662220844779
Solosuchiapa,0.0024814481457975496,0.005796931560647376,0.0024349461141345697,0.008150918643024488,0.0038042482810894678,0.02060777372711268,0.0029948317525442503,0.005077671847647264,0.003499031285027854,0.003831774933146926,0.002929836915211196,0.0029833503793978066,0.0027275294812652852,0.005375102283269999,0.011176508004737521,0.0020568173128453935,0.003005186395900576,0.006737963409847461,0.008432512953840945,0.007976471888174469,0.0047582049092078265,0.027155723167456857,0.008028000849989997,0.00609167449112916,0.00553002522254846,0.010069678423316767,0.003099553489293053,0.0068272612626674375,0.004595075323157869,0.014154768820729097,0.004261275590447886,0.011883775084453154,0.0110941276419286,0.005188255484364547,0.0027627303113926132,0.005570833745381938,0.002409428356093777,0.015853481836073508,0.003064518637459602,0.0020569744452141204,0.003036433309322536,0.0022559362939069275,0.01008988754776315,0.005316096386795207,0.0023309126899692194,0.042619650929881105,0.04895293346877258,0.008397156137843594,0.02264313317670697,0.004612234702267188,0.013925387675821927,0.016979414737953027,0.0038777749708297808,0.00286819380899822,0.0038684892891119264,0.005657743486192664,0.004014958102874909,0.01024655010051409,0.003990219219714705,0.004755161050397914,0.002638817261782633,0.0028128344297544527,0.002785231187196917,0.0028015178460771297,0.0021654612847737285,0.002096531988319534,0.006999335996150301,0.006815548059544874,0.003318672503356898,0.0026514056612913315,0.004871909127880361,0.0034951352070615844,0.013560082552187281,0.005217096128992436,0.01257729855489272,0.009172305626059562,0.004765897243777642,0.005027652374273177,0.008520213887400692,0.023852942284541895,0.03369112855672747,0.00287882487629572,0.017793812231589004,0.025553274343799354,0.013267857954748524,0.019848861561286145,0.011240795037393335,0.007177033996277656,0.014375441137635286,0.006093512654825941,0.0077691758870281616,0.006308524058697355,0.005603268896098216,0.008121089414498982,0.002897627045717391,0.009274957371956905,0.006858176579416936,0.004001129558473399,0.0,0.008500786183352439,0.005655762760983943,0.0020324042557268206,0.02120836786776807,0.0021934951125421633,0.018426773371743012,0.036599729837957715,0.011080937740393529,0.005951139045691194,0.005398500511433352,0.006045806606916805,0.0034088190621948235,0.005336090513183905,0.005856077062017719,0.002116461605338151,0.00633981663545818,0.002320333478785306,0.00405136643266946,0.00201311588264175,0.004732890068810092,0.0023882703981565933,0.004124136056875773,0.00458695146768323,0.0073014194840796045,0.006455678697208567
Soyalo,0.0029484540276966302,0.010952731768120465,0.0028712346432597023,0.015822138004058763,0.005040805392803221,0.00722185258467146,0.003538897992192327,0.008315385648705856,0.004433535799621344,0.005852570781537618,0.003432286143385123,0.003519940502095857,0.0024100021870066854,0.01218538075730314,0.029710474466692165,0.0022843845410845127,0.0035560683851412695,0.003319318874961536,0.008625015250478964,0.016331127333199334,0.007356856995612748,0.00781325221096362,0.009652089700761625,0.01228361335762933,0.00988462970167328,0.02581363759397792,0.0037146458673541004,0.006596002489063573,0.00836881549485784,0.015484038676110876,0.00606166180210159,0.021846254520678562,0.0180459000268683,0.008674261746704201,0.003166397411643509,0.010040425389343887,0.0028293693244510415,0.00928052862259145,0.0036553092768305652,0.00228461424187206,0.0036081355903202464,0.002584639585169745,0.010208340566938348,0.009108152563136077,0.0027026800294534708,0.00855343716283465,0.006684579954772233,0.03571546294834518,0.005626632021122862,0.008436558774010046,0.016905760075106278,0.00512340427852414,0.005195468097393579,0.0033328440176360933,0.005175768867335274,0.0029864426439795925,0.0054935204460805276,0.016329040754819647,0.005438844157662152,0.007348238508414443,0.003218740737616095,0.0032449023851262586,0.0024885398653104935,0.003227081523425331,0.0024458970755310843,0.002342795832897456,0.006825687510079226,0.011007326807293645,0.00409903563639755,0.00299556875308669,0.00768551079673673,0.0031462570171103357,0.011349198093223042,0.0112685192578475,0.00506683528169305,0.03973057269846418,0.007378678294102244,0.0032616824721733054,0.008733985613065421,0.009797674816703503,0.006228080199204926,0.0036597840762803086,0.013616377554632929,0.010749259407694577,0.004657491733541712,0.012225449388651066,0.0077307798465246986,0.003572619565811776,0.01143679453480254,0.012292474395218243,0.020476789125438655,0.0071540384409182825,0.010166115398145381,0.015689570601575626,0.0033801124619310084,0.0096920738055595,0.006747532158324494,0.005462876793647526,0.007173312363695712,0.0,0.011533945037196427,0.0022488310909148995,0.00551675951579756,0.002488461126890885,0.008569352268189933,0.009313922766978313,0.012547574466426261,0.00848874222941822,0.00939954913694704,0.005366420630696963,0.004779235163778402,0.009178058670385528,0.005389049075875235,0.002372379018129473,0.01617456428877867,0.0026858535528639623,0.005574753727159738,0.0022209283122388507,0.007285405751945485,0.0027949126416275823,0.005739906346194701,0.006885769226463978,0.006041317650318645,0.014196425407140759
Suchiapa,0.0035638251297302743,0.020388124443078182,0.003461524491180731,0.00938871683671649,0.00545880538621585,0.005272868275353134,0.00442023866637919,0.00891600551485517,0.0069115812038005485,0.007838437839183133,0.004269607835112329,0.004393349594976926,0.002630950395135162,0.01845871756814022,0.01059856562360774,0.0027009307826512284,0.00512061300334032,0.0030112218972491215,0.007820883401958089,0.0111119670296606,0.007911064474947651,0.005593069462986988,0.00817190354592551,0.03945428635954998,0.01596873832732446,0.013028764605060179,0.005423760722405941,0.005089556510969195,0.012366236479276095,0.009974954675586433,0.006543990546358623,0.01202646619323359,0.008761573405121698,0.02251089254966737,0.004367837323928941,0.02387597119845285,0.0034062655905027343,0.006234643939285843,0.004586091133724318,0.0027012227485143313,0.0052191978516492495,0.003086383016686522,0.0065437620563982635,0.009742731770898247,0.003240016525962318,0.005880621776777068,0.005005772022247055,0.015436702800927092,0.004437647705117006,0.012501101883620351,0.008508331496209482,0.004918927995719822,0.008725337654284227,0.004130224329619457,0.005602655703035954,0.0033096790221644706,0.005940894740217003,0.009542081679609097,0.005882713747422373,0.008757411105055403,0.003926156704340765,0.003533321441918775,0.002716026596686466,0.003983134317824017,0.002907317933112881,0.0027753178030513657,0.009206689282070558,0.009080743390509191,0.006195006558871356,0.002981513114130165,0.012245041113484777,0.003426944164170816,0.008220652509968228,0.018801923111567777,0.006457556582729113,0.016846241431213993,0.007934005613021478,0.0035514103657997296,0.007006889300010182,0.006387713038210477,0.004825418675101205,0.004531862924259293,0.007661399682050064,0.00674148605544052,0.005012935334965847,0.007239992116288947,0.005513811000948976,0.0038862774774096726,0.006980790123933215,0.013023935783339519,0.02193734984165774,0.007697692482482555,0.013782837932164024,0.009123623655444495,0.00479388241113854,0.006346685041137022,0.006213972157169412,0.008126782316240273,0.0052492874773408926,0.012629572482294061,0.0,0.0026557991713277358,0.00519926490689545,0.0029620828221742237,0.008022534819667637,0.006196918397729151,0.007996974807156713,0.0090971257394974,0.01004553029358431,0.004024114972367775,0.006155128690157337,0.01434641833522836,0.004321607586187347,0.002813108354202036,0.040541032394762734,0.0032180505322468075,0.007198372844517995,0.0026204418230138683,0.013135758606781543,0.003360910207884362,0.010979063039157341,0.015450701652036082,0.004769604029222535,0.015239837035935462
Suchiate,0.014124545036636278,0.004061647019222111,0.014430541053568093,0.004589561831773241,0.004922443473259313,0.0031357083599900114,0.010689115507970822,0.005667388391428566,0.006559930580963716,0.006568826495818451,0.010785177770168745,0.008986680511058283,0.0030253789893721645,0.004598558206002937,0.0038227143944785376,0.026740139493010368,0.007584457390638494,0.0026208532417684623,0.004332007547895369,0.004808807137966257,0.005187138547712123,0.0034559032176894934,0.0043948945995993865,0.004311251037650688,0.005039419914479521,0.004132402071713947,0.007661813976559772,0.0038443287026020817,0.005353065321168796,0.0039043918230088374,0.006548489001869419,0.0040677352394839685,0.0036564275144120857,0.005148460002615227,0.012011761363033304,0.00413399185422036,0.014849427178627984,0.003593311271759274,0.00879626073225583,0.06785522677444253,0.009314383792653928,0.02801250653617038,0.003369776418459039,0.0049094925317709195,0.02161511611026062,0.003256061127669872,0.0031952430225384615,0.004101571909415051,0.0030354279611052443,0.005278277905259966,0.0036293155281062234,0.003288427893401627,0.006593078015923397,0.010526275700033014,0.006330027198267183,0.003089562617868916,0.006994010435443652,0.0044793247386786484,0.006177543038004434,0.005792324530417673,0.012724153756642037,0.0050176870847639604,0.003091222689903687,0.012121246604754264,0.03420254950463285,0.06063728794453589,0.004046037435746558,0.004569227584633043,0.007509129723529858,0.016829136953158037,0.005419881656240257,0.002473591583071187,0.003717634421870089,0.00498904870913108,0.0036368266573492446,0.004319098675153011,0.004592233360193942,0.0032123155872530768,0.004170609065413155,0.0036596193758044685,0.0032630049366417354,0.010422187021085523,0.0035292233612306814,0.0034006659896616237,0.0033134102438246533,0.0034732169503872397,0.003185498722682861,0.0033702927205848943,0.003436403854743447,0.005017579362842862,0.0044793783944672635,0.004349410713002434,0.004862557926167076,0.004550689201916324,0.010338682741331292,0.003337684398208057,0.004079414697820743,0.006037296654083837,0.003130678499702402,0.004107627087083996,0.0044164767732504506,0.0,0.0033612953206505676,0.036955978451392736,0.0036928315425053455,0.0033123654039671556,0.0038904915235692507,0.00464650949373573,0.005358265793285983,0.0034316042846991796,0.006852719366716135,0.004914460621958645,0.003557181753923912,0.0506583969701093,0.004572266786416758,0.02298063928823977,0.006443505919751338,0.024821457808116027,0.005642963384568706,0.017696923673214116,0.00447111982708512,0.0048874067773313394,0.0037306449963182683,0.004093122798601945
Sunuapa,0.0031795125836907535,0.005708577368329639,0.0031146874213643194,0.007438675121716471,0.0037665206033974134,0.013433400189866248,0.00306820495616934,0.004774917231011913,0.00391589178489332,0.005161948293980049,0.0030100267215497165,0.003057956815850829,0.0031307185886840666,0.00772336027788079,0.009417571407550647,0.0025955473137952035,0.0033862103013937825,0.007473171424930655,0.007636621886291933,0.007314504957611785,0.004531585740434773,0.026733694081756455,0.0073513071659255785,0.0063911633573411515,0.005380239736738058,0.008729874352162348,0.003487982578025401,0.007566530992742144,0.006375374726599848,0.011089854553579095,0.0041404719466093,0.00983715909051995,0.009367718740157927,0.005674468751008999,0.002570356418743538,0.0058990122055669,0.003079214063152226,0.020595627407682105,0.003130237041271635,0.002595755410474353,0.003419938677776846,0.002867162634691863,0.009156965993241388,0.004952573899786386,0.002970453810312768,0.019983704465597118,0.04252032225575489,0.007611934706940797,0.022150739465955905,0.006403487978093534,0.010969448173768007,0.030953183332997763,0.004317249064410766,0.0029545406318964413,0.0038199389063665436,0.006332580700020698,0.003940676115790983,0.00884247663952823,0.003920385600801812,0.004529237283314701,0.003400517412548711,0.00290445826076982,0.003195345140413474,0.002894190841230435,0.0027432650864435996,0.0026494144495219463,0.011815001464142222,0.0064567168703295805,0.0037232745610650984,0.002795071216035843,0.004977057757130076,0.003985168776060751,0.010774966769038318,0.007419265637549248,0.032524163391199915,0.008142473773303589,0.004537518136698262,0.00565761177360375,0.0076976524690623585,0.015211027479467355,0.06672091970092998,0.0037424952357965873,0.012839642690712538,0.015780558489632075,0.021588796965031312,0.013710860024394188,0.012012466114634928,0.007930867914479051,0.011204467103982603,0.005509563919286189,0.006894681253403913,0.00606401479880196,0.005162228877345668,0.007417527227039183,0.0032698855909070288,0.008211089597990433,0.006677189538800902,0.0042810255905426295,0.02491052785658552,0.007684157941056675,0.006580280552520249,0.002562510197517563,0.0,0.002781569089304443,0.013116151739092322,0.018753565684612783,0.00994650512166117,0.004815446510117453,0.005013226198390189,0.006744716688688354,0.0045194519029921896,0.005223175195735673,0.006543586246099301,0.0026765036402989525,0.0071897644384166315,0.0029558464154377383,0.003970462741428963,0.002536444167636256,0.005087744757228824,0.003049845333541478,0.00507588884645239,0.006048489347259317,0.008059872906100562,0.006179170635001675
Tapachula,0.016234748521672414,0.003394478888766803,0.016778138678880988,0.0038913989840843577,0.004212208129821053,0.002556447608846393,0.010890660257692955,0.004952100922903327,0.0058808163972978765,0.005890315636224573,0.01102354287625435,0.00866825035918589,0.0024593170000175445,0.0038999921487477595,0.003174233249352319,0.03270031748927962,0.0070081412313967705,0.002107987052315413,0.0036471795115434126,0.004102024707778779,0.004471576365856192,0.0028415570312442166,0.003706492925374423,0.0036276472267278703,0.004326372111037471,0.0034602511051878295,0.007096078192417065,0.003194033852046421,0.004636131530789433,0.0032491982325570544,0.0058686060718200605,0.0034001284272816117,0.003022605717857186,0.0044334368516031585,0.012797973963049884,0.0034617403478648967,0.01754218801503043,0.002965416105029508,0.008434360773014325,0.032734538751768405,0.009077446514510406,0.0667988404672571,0.002764393944676269,0.004199615616928846,0.03447597644572454,0.002663046466310559,0.0026090936776190224,0.0034315610557257687,0.0024681399790392484,0.004561772765599157,0.0029980131592057214,0.002691825504389928,0.005916261763826367,0.010667322200526259,0.0056370148909350324,0.0025157507141548062,0.006350141956339118,0.0037864368122311094,0.005477112953322028,0.005079279476355415,0.013899192921231563,0.004305094740994383,0.002517212878633941,0.012963576775889126,0.06086065229704434,0.04414430051828519,0.0033800106768882283,0.0038719811139243734,0.006922901817925377,0.02151382711000109,0.004702829767281784,0.001981925324060091,0.003078256612276944,0.0042771133323185615,0.003004822723679861,0.0036350200174213227,0.0038939395606575216,0.0026242214808215817,0.0034958813591413726,0.0030255033237168807,0.0026692124570743435,0.010525890001391215,0.002907536967020387,0.002792029988110622,0.0027140764143696425,0.0028571185471615084,0.0026004606949156755,0.002764850061532197,0.00282406047502747,0.004304989406623445,0.0037864979268356787,0.0036635733134294476,0.004154067984848651,0.0038543068864726575,0.010412981345253904,0.0027357248820765795,0.003410979822097066,0.005331236947596227,0.002552007336148455,0.003437200508714068,0.0037268858790047805,0.028083740674089534,0.002756808692629125,0.0,0.003055683153678085,0.00271314521980648,0.0032364157314225834,0.0039458661775659655,0.004641313820636988,0.002819749606012247,0.006196066303036622,0.004204457699071764,0.00293275626222993,0.05322890509476787,0.0038748803644948686,0.03944141353749275,0.005756947453706069,0.025210631102144637,0.004927363560810459,0.02346757529719976,0.0037786506840783913,0.0041781743783610124,0.003090116542102165,0.0034237068324687423
Tapalapa,0.0026655582648399657,0.00570855340509792,0.0026045129471068927,0.00845583170969276,0.0035919565535408116,0.012333305867095716,0.002781167652657263,0.00492390922672951,0.003683240801045861,0.00469658176988032,0.002717226376006874,0.00276985887485346,0.0021388411608116494,0.007854312711771403,0.012450139939977733,0.0021267552528404054,0.003075476484352474,0.004581866206499726,0.00880426818643238,0.008242139315108277,0.004583034332720152,0.011016286042842664,0.00830513030982697,0.0075445651682085856,0.0054145606607384185,0.01620967081882843,0.003188985051570756,0.006758479658874047,0.006120074156218159,0.034540968258541103,0.0040618536257707805,0.02253558922630382,0.012333449285967359,0.006053220165777834,0.0025535758739042556,0.006663158838937799,0.0025712439091925957,0.009486462539885004,0.002849920386469016,0.002126947176704508,0.0031129278053574796,0.0023742967344294206,0.010949526876308669,0.00518133929011262,0.0024698203929552267,0.024670054227455412,0.013880396426519259,0.008760200305163564,0.010084863137871075,0.006154915107629777,0.016626925823367087,0.008621624244799647,0.004173398487220527,0.0026567313381329572,0.003657456959611165,0.003990064373384257,0.0038074919993780986,0.011161078538396714,0.003782075409891749,0.004579828361833128,0.002876025607131562,0.0026025253693486494,0.0021792816472119584,0.002591467218247921,0.0022607354029380257,0.002175433032121875,0.008327496771799997,0.006862378902958578,0.003457283210106244,0.0023080881425370397,0.005201362218550069,0.0026627074862718182,0.030778147746568865,0.007476385299423123,0.007166607912123215,0.013737824093916938,0.004591208048771755,0.0036241383869181692,0.008913704617704145,0.06862600914569804,0.012104436914778971,0.003209151584875999,0.023635400707464525,0.04383249871251656,0.007417925383597448,0.028041534816031596,0.008224244128865582,0.004810481546384085,0.017368338704790934,0.006039226353037296,0.01049479988667006,0.0062816266574279404,0.005494930349900595,0.008419182791537779,0.0029475609773190613,0.009873993123369763,0.006911795186358835,0.004234887905811462,0.01607235901419553,0.008889424126213316,0.007588070537773571,0.0020970011909334806,0.009749285050388946,0.002295723277575484,0.0,0.03191643258844943,0.012760352406780279,0.005879957485651039,0.005270948426076877,0.004207654170092051,0.004001414665912484,0.005203071816422181,0.004101991295465145,0.002199989569273518,0.009275893785665361,0.002456264407935996,0.003844911423810719,0.002073579095088395,0.005365203918105477,0.002543770587430418,0.004662351237869587,0.005360892077792811,0.006156058293942486,0.006448879526627325
Tapilula,0.0020461402091469824,0.005291515908398547,0.002005077284614593,0.008052107980499991,0.003262734873951526,0.017483808849867367,0.0025069886500401796,0.004529807445614882,0.0029734410546981387,0.0032890773483101703,0.0024478783991627355,0.0024965358103468814,0.002011501497256398,0.004840560525329433,0.012345818670797483,0.0016752626254485973,0.002516434624285882,0.004687141643944259,0.008413042982714166,0.007831984448223172,0.004202461032538553,0.01465615639685589,0.00789677413496747,0.00561400133765415,0.005004792760904678,0.010662240143643722,0.0026027192921942548,0.00632902787225969,0.004037814343505327,0.017693657056968477,0.0037060734072354414,0.013499829107017882,0.012215353227199487,0.004644684211534633,0.0022969156083923964,0.005048318121676992,0.001982595644421554,0.009768261087375833,0.002570626230552854,0.0016753981905755552,0.0025449472832883044,0.0018480378740830638,0.010691728322145194,0.004778444446681534,0.0019136174889481771,0.09059482749822365,0.021318381026284968,0.00836725586442264,0.01285745916468952,0.004055054714292631,0.017232538721755886,0.010316434569723532,0.0033332160078126316,0.002392019404642259,0.003324296128963624,0.003996796332963254,0.0034655968917545717,0.01092184664249897,0.0034416315956371144,0.004199392436634509,0.0021859324659895406,0.002342021437402703,0.0020522744876715843,0.0023318279805974052,0.001769288423651603,0.001709565333694935,0.0062397594716584095,0.006432857647822167,0.0028049724403036323,0.0021971757123054572,0.004318238391833904,0.0025482466692879997,0.016516463791092416,0.0046747711026735314,0.008081442724977291,0.009396264457225448,0.004210285359181024,0.0035841320509789843,0.008526923166961662,0.05218895395427582,0.016966114396906654,0.002401638438475957,0.02650575265979323,0.06437791638969957,0.008448900953929665,0.03315695241794128,0.007351090468610795,0.004961747257268027,0.01814649226737821,0.005615997914318717,0.007573995658822307,0.00585518606078263,0.005082993927709907,0.00801428969817063,0.0024186592195089666,0.009536980950054069,0.006482315002099356,0.0034521906254325334,0.027993426055878016,0.008501635270209622,0.005139238919457722,0.001654215282275888,0.012245859097432105,0.0017936426949996093,0.028396135507215238,0.0,0.00886737356751563,0.005459483314045063,0.004865282153537857,0.004247252033149763,0.0028889484429056147,0.0047994910673384095,0.004125148685170142,0.001726808737846954,0.005890316214677356,0.0019043473939864156,0.0035009007270708583,0.0016376041319742815,0.00417680088761648,0.0019639767993198157,0.003571738244993165,0.004029658554061253,0.005731141002877218,0.0060208813823856115
Tecpatan,0.0037012277388783913,0.00792981758594105,0.0036107634359418238,0.009431637907796667,0.004555838309644879,0.007698989697519393,0.0035463719883481854,0.006191083193495817,0.0047840715995492705,0.006882919713544748,0.0034663012843494812,0.003532215449924876,0.0026301475263141375,0.012681460106050185,0.01189048319968756,0.0029124947306388422,0.003994730164116253,0.004595209451672008,0.00573589060251879,0.0069719473072283695,0.005775299228192232,0.021285190220177018,0.0058872672503029605,0.009366745581740046,0.007290792660034493,0.025783705269704648,0.004142143119855561,0.004341292397075184,0.009331724729789541,0.024748985186846987,0.005135998670568755,0.03900587490108995,0.009975429415122496,0.00786198567317434,0.0028797547487372926,0.008315436751998686,0.003561581333871205,0.031284947258762845,0.0036323924695453812,0.002912771820804444,0.004043360316082732,0.0032721519914246855,0.0075861401973525725,0.006503863945869359,0.0034121651423992382,0.011955902835807126,0.016164807079448527,0.012515570419794496,0.010040640654311832,0.009394080877282664,0.009706879354212185,0.008889131604499632,0.005420662834654268,0.0033904755172397285,0.004636936279555055,0.004123053303231458,0.00482240204478723,0.009562962937074584,0.004791009014940615,0.005771379949402003,0.0040153374001253165,0.0033224969189212476,0.0026991329075145964,0.003308621431974635,0.0031065909949184256,0.0029828603198256655,0.028385077515738467,0.006255398542454338,0.004490619350593375,0.003175509397919601,0.0065475696346386615,0.0029523132631496117,0.017280984727267457,0.011856408356050277,0.013705857555947495,0.021128506255178096,0.005785266508420947,0.0038165226388027313,0.006940058369424426,0.015709896547029558,0.014233005923483937,0.0045195662827927086,0.011763777002129496,0.014285989147351156,0.00914199788578461,0.01251738979131784,0.0071946197133142455,0.004770240350745967,0.010334912438723844,0.007538694131900796,0.015469123063240605,0.0056814635657700075,0.0068834355430719705,0.009396515556307746,0.0038285814134699394,0.0073696495639457285,0.0049670176020960724,0.005361763223695284,0.012598890815811161,0.016913958718082354,0.009793196765623164,0.0028695700776091575,0.00965714200766415,0.0031574971234977667,0.016578541176388316,0.013062362001473343,0.0,0.0062617385790639975,0.006612463018921724,0.00429993978696216,0.0057549384390970645,0.006995985941174309,0.004214545538306744,0.0030184241648531303,0.011262376419368903,0.003392253655476076,0.004868601209198457,0.0028358318322151007,0.006747244038088839,0.003521030725382772,0.006725702396355284,0.008626156011529275,0.00414759240575419,0.008094750337140999
